"likert_or_number","participant_id","question_id","priming","response","response_time","scale_size","question_valence"
"likert","y20f97z","14","Priming",8.93932834385097,12066,9,"Positive"
"likert","y20f97z","11","Priming",6.02114722582961,6701,7,"Positive"
"likert","y20f97z","19","Priming",6.08598552878763,17354,9,"Negative"
"likert","y20f97z","2","Priming",4.95040449659713,8287,5,"Positive"
"likert","y20f97z","12","Priming",7.94376948002825,7650,9,"Positive"
"likert","y20f97z","15","Priming",3.96640119336338,17063,5,"Negative"
"likert","y20f97z","21","Priming",2.0943949091626,5825,5,"Negative"
"likert","y20f97z","20","Priming",0.87707933057232,7207,9,"Negative"
"likert","y20f97z","3","Priming",6.03829013977271,5585,7,"Positive"
"likert","y20f97z","9","Priming",3.04597542675754,5587,9,"Positive"
"likert","y20f97z","7","Priming",5.02240473829716,5686,5,"Positive"
"likert","y20f97z","4","Priming",3.95840116650782,8438,5,"Positive"
"likert","y20f97z","13","Priming",3.0726421820385,4182,9,"Positive"
"likert","y20f97z","1","Priming",2.12152791035072,5134,9,"Positive"
"likert","y20f97z","17","Priming",3.08970894155795,5025,7,"Negative"
"likert","y20f97z","18","Priming",5.85828954337007,11370,7,"Negative"
"number","y5yc3eu","a","Priming",6.12437460904124,10026,10,""
"number","y5yc3eu","b","Priming",7.99187446656231,6435,10,""
"number","y5yc3eu","i","Priming",3.12062483820916,7760,10,""
"number","y5yc3eu","g","Priming",4.06562476611139,2729,10,""
"number","y5yc3eu","e","Priming",8.003124465704,1629,10,""
"number","y5yc3eu","h","Priming",2.13062491374016,8840,10,""
"number","y5yc3eu","d","Priming",8.95937439274793,2472,10,""
"number","y5yc3eu","j","Priming",9.90437432065015,2807,10,""
"number","y5yc3eu","f","Priming",2.02937492146493,2621,10,""
"likert","y5yc3eu","11","Priming",8.90619723849826,24573,9,"Positive"
"likert","y5yc3eu","6","Priming",7.06538031684028,12312,9,"Positive"
"likert","y5yc3eu","17","Priming",2.06727678571429,2641,7,"Negative"
"likert","y5yc3eu","13","Priming",6.918570912513,2075,7,"Positive"
"likert","y5yc3eu","1","Priming",3.09777777777778,7265,9,"Positive"
"likert","y5yc3eu","15","Priming",3.02799975244144,3820,5,"Negative"
"likert","y5yc3eu","19","Priming",1.04444444444444,3327,9,"Negative"
"likert","y5yc3eu","4","Priming",4.89212523755647,8044,5,"Positive"
"likert","y5yc3eu","10","Priming",5.98428527969053,3885,7,"Positive"
"likert","y5yc3eu","14","Priming",5.92428528492211,1711,7,"Positive"
"likert","y5yc3eu","16","Priming",1.22714283733757,2019,7,"Negative"
"likert","y5yc3eu","21","Priming",1.50666666666667,3205,9,"Negative"
"likert","y5yc3eu","3","Priming",6.03111111111111,2047,9,"Positive"
"likert","y5yc3eu","7","Priming",4.96399951611334,7174,5,"Positive"
"likert","y5yc3eu","2","Priming",6.51584821428571,2345,7,"Positive"
"likert","y5yc3eu","20","Priming",1.88412505396271,1749,5,"Negative"
"likert","y5yc3eu","9","Priming",7.10666666666667,1572,9,"Positive"
"likert","y5yc3eu","8","Priming",4.93999951904303,3740,5,"Positive"
"likert","y5yc3eu","12","Priming",3.95612518042756,2222,5,"Positive"
"likert","y5yc3eu","5","Priming",6.06999955793112,1995,7,"Positive"
"likert","y6ys1gx","10","No Priming",6.12888888888889,29885,9,"Positive"
"likert","y6ys1gx","1","No Priming",4.03111111111111,9151,9,"Positive"
"likert","y6ys1gx","9","No Priming",3.94222222222222,7131,9,"Positive"
"likert","y6ys1gx","14","No Priming",3.19210009765625,16213,5,"Positive"
"likert","y6ys1gx","5","No Priming",7.79111111111111,5716,9,"Positive"
"likert","y6ys1gx","11","No Priming",4.888,28609,5,"Positive"
"likert","y6ys1gx","4","No Priming",6.12888888888889,6280,9,"Positive"
"likert","y6ys1gx","8","No Priming",5.2001069859096,5081,7,"Positive"
"likert","y6ys1gx","20","No Priming",0.95210009765625,6573,5,"Negative"
"likert","y6ys1gx","6","No Priming",5.91142857142857,12096,7,"Positive"
"likert","y6ys1gx","17","No Priming",7.05333333333333,11066,9,"Negative"
"likert","y6ys1gx","19","No Priming",0.92810009765625,5188,5,"Negative"
"likert","y6ys1gx","13","No Priming",4.85714285714286,2890,7,"Positive"
"likert","y6ys1gx","21","No Priming",1.008,8119,5,"Negative"
"likert","y6ys1gx","7","No Priming",7.60867841448103,11753,7,"Positive"
"likert","y6ys1gx","2","No Priming",6.77724984305246,2358,7,"Positive"
"likert","y6ys1gx","12","No Priming",7.74666666666667,6535,9,"Positive"
"number","y6ys1gx","b","No Priming",7.98625,1683,10,""
"number","y6ys1gx","a","No Priming",6.09625,3829,10,""
"number","y6ys1gx","f","No Priming",2.13625,1986,10,""
"number","y6ys1gx","c","No Priming",5.14,1302,10,""
"number","y6ys1gx","h","No Priming",2.13625,1923,10,""
"number","y6ys1gx","j","No Priming",9.955,1900,10,""
"number","y6ys1gx","d","No Priming",8.965,1582,10,""
"number","y6ys1gx","g","No Priming",4.015,4777,10,""
"number","y6ys1gx","i","No Priming",3.115,1918,10,""
"number","y6ys1gx","e","No Priming",8.02,1207,10,""
"likert","ydfvo0n","7","No Priming",4.792,48560,5,"Positive"
"likert","ydfvo0n","20","No Priming",1.01604162597656,17637,5,"Negative"
"likert","ydfvo0n","17","No Priming",4.03204162597656,9798,5,"Negative"
"likert","ydfvo0n","15","No Priming",4.81428571428571,10551,7,"Negative"
"likert","ydfvo0n","2","No Priming",5.62861602783203,50806,7,"Positive"
"likert","ydfvo0n","12","No Priming",8.79555555555556,11494,9,"Positive"
"likert","ydfvo0n","5","No Priming",6.76888888888889,7279,9,"Positive"
"likert","ydfvo0n","11","No Priming",5.96290174211775,13849,7,"Positive"
"likert","ydfvo0n","10","No Priming",4.336,11786,5,"Positive"
"likert","ydfvo0n","18","No Priming",3.68804162597656,9395,5,"Negative"
"likert","ydfvo0n","14","No Priming",9.17777777777778,18092,9,"Positive"
"likert","ydfvo0n","6","No Priming",3.104,12677,5,"Positive"
"likert","ydfvo0n","9","No Priming",5.55111111111111,10949,9,"Positive"
"likert","ydfvo0n","21","No Priming",2.86666666666667,8928,9,"Negative"
"likert","ydfvo0n","13","No Priming",5.65428571428571,8162,7,"Positive"
"likert","ydfvo0n","3","No Priming",8.73333333333333,20852,9,"Positive"
"likert","ydfvo0n","19","No Priming",2.02857142857143,5323,7,"Negative"
"likert","ydfvo0n","4","No Priming",5.25147317068917,8756,7,"Positive"
"likert","ydfvo0n","1","No Priming",2.78666666666667,46445,9,"Positive"
"likert","ydfvo0n","8","No Priming",3.56285714285714,10771,7,"Positive"
"number","ydfvo0n","g","No Priming",3.82375,7883,10,""
"number","ydfvo0n","f","No Priming",2.02375,1912,10,""
"number","ydfvo0n","a","No Priming",6.05125,2026,10,""
"number","ydfvo0n","h","No Priming",1.9225,1629,10,""
"number","ydfvo0n","d","No Priming",9.01,2988,10,""
"number","ydfvo0n","b","No Priming",7.885,1602,10,""
"number","ydfvo0n","e","No Priming",8.02,1717,10,""
"number","ydfvo0n","j","No Priming",10.03375,2631,10,""
"number","ydfvo0n","c","No Priming",4.87,1554,10,""
"number","ydfvo0n","i","No Priming",3.1825,3705,10,""
"likert","ypuz3l6","4","No Priming",4.87555555555556,12542,9,"Positive"
"likert","ypuz3l6","17","No Priming",6.05714285714286,5792,7,"Negative"
"likert","ypuz3l6","2","No Priming",6.80285714285714,4825,7,"Positive"
"likert","ypuz3l6","21","No Priming",3.06571428571429,4844,7,"Negative"
"likert","ypuz3l6","14","No Priming",6.97428571428571,6960,7,"Positive"
"likert","ypuz3l6","20","No Priming",1.08,4258,9,"Negative"
"likert","ypuz3l6","11","No Priming",7.97777777777778,8477,9,"Positive"
"likert","ypuz3l6","8","No Priming",4.768,6125,5,"Positive"
"likert","ypuz3l6","15","No Priming",6.93777777777778,9444,9,"Negative"
"likert","ypuz3l6","12","No Priming",4.832,8176,5,"Positive"
"likert","ypuz3l6","10","No Priming",4.8,3094,5,"Positive"
"likert","ypuz3l6","3","No Priming",4.896,2682,5,"Positive"
"likert","ypuz3l6","1","No Priming",3.008,2643,5,"Positive"
"likert","ypuz3l6","7","No Priming",7,4529,7,"Positive"
"likert","ypuz3l6","5","No Priming",5.39111111111111,4427,9,"Positive"
"likert","ypuz3l6","13","No Priming",4.04,4782,9,"Positive"
"likert","ypuz3l6","6","No Priming",6.09142857142857,2910,7,"Positive"
"likert","ypuz3l6","16","No Priming",2.112,2794,5,"Negative"
"likert","ypuz3l6","19","No Priming",1.248,4293,5,"Negative"
"likert","ypuz3l6","9","No Priming",4.07714285714286,3344,7,"Positive"
"likert","ypuz3l6","18","No Priming",5.94222222222222,5659,9,"Negative"
"number","ypuz3l6","e","No Priming",7.96375,2464,10,""
"number","ypuz3l6","b","No Priming",7.91875,1477,10,""
"number","ypuz3l6","h","No Priming",2.18125,2647,10,""
"number","ypuz3l6","d","No Priming",9.08875,2063,10,""
"number","ypuz3l6","j","No Priming",9.91,4462,10,""
"number","ypuz3l6","g","No Priming",3.91375,2060,10,""
"number","ypuz3l6","i","No Priming",3.08125,1928,10,""
"number","ypuz3l6","f","No Priming",2.13625,1728,10,""
"number","ypuz3l6","a","No Priming",6.085,2261,10,""
"number","ypuz3l6","c","No Priming",5.1625,1862,10,""
"number","yv7jb24","e","Priming",7.9525,4647,10,""
"number","yv7jb24","f","Priming",2.1025,3676,10,""
"number","yv7jb24","a","Priming",6.0175,2347,10,""
"number","yv7jb24","h","Priming",2.1475,2044,10,""
"number","yv7jb24","c","Priming",5.005,4034,10,""
"number","yv7jb24","g","Priming",4.07125,3209,10,""
"number","yv7jb24","d","Priming",8.92,2161,10,""
"number","yv7jb24","j","Priming",9.9325,4068,10,""
"number","yv7jb24","b","Priming",7.94125,2595,10,""
"number","yv7jb24","i","Priming",3.0025,3616,10,""
"likert","yv7jb24","11","Priming",7.97777777777778,41159,9,"Positive"
"likert","yv7jb24","5","Priming",5.94571428571429,13173,7,"Positive"
"likert","yv7jb24","13","Priming",3.93333333333333,77573,9,"Positive"
"likert","yv7jb24","2","Priming",7.96888888888889,10361,9,"Positive"
"likert","yv7jb24","19","Priming",1.192,9411,5,"Negative"
"likert","yv7jb24","6","Priming",7.04444444444444,8182,9,"Positive"
"likert","yv7jb24","14","Priming",4.88,16621,5,"Positive"
"likert","yv7jb24","20","Priming",2.14,5329,7,"Negative"
"likert","yv7jb24","16","Priming",1.992,7074,5,"Negative"
"likert","yv7jb24","1","Priming",3.02285714285714,5799,7,"Positive"
"likert","yv7jb24","7","Priming",6.90571428571429,7771,7,"Positive"
"likert","yv7jb24","10","Priming",6.01428571428571,7201,7,"Positive"
"likert","yv7jb24","3","Priming",8.88444444444444,7349,9,"Positive"
"likert","yv7jb24","17","Priming",1.08,4798,5,"Negative"
"likert","yv7jb24","12","Priming",4.808,5126,5,"Positive"
"number","yvav86p","g","Priming",3.93625,6647,10,""
"number","yvav86p","e","Priming",7.91875,2729,10,""
"number","yvav86p","f","Priming",1.9225,9296,10,""
"number","yvav86p","b","Priming",7.93,2744,10,""
"number","yvav86p","i","Priming",2.94625,2796,10,""
"number","yvav86p","a","Priming",5.9725,3245,10,""
"number","yvav86p","j","Priming",9.8425,3795,10,""
"number","yvav86p","h","Priming",2.20375,4229,10,""
"number","yvav86p","d","Priming",9.06625,2911,10,""
"number","yvav86p","c","Priming",5.1175,1945,10,""
"likert","yvav86p","10","Priming",5.064,85461,5,"Positive"
"likert","yvav86p","21","Priming",3.05714285714286,7998,7,"Negative"
"likert","yvav86p","7","Priming",4.37714285714286,5306,7,"Positive"
"likert","yvav86p","8","Priming",4.112,2627,5,"Positive"
"likert","yvav86p","19","Priming",3.01428571428571,6461,7,"Negative"
"likert","yvav86p","13","Priming",4.064,5161,5,"Positive"
"likert","yvav86p","16","Priming",6.07555555555556,7015,9,"Negative"
"likert","yvav86p","6","Priming",6.95555555555556,4796,9,"Positive"
"likert","yvav86p","18","Priming",4.94285714285714,3779,7,"Negative"
"likert","yvav86p","14","Priming",7.13714285714286,5853,7,"Positive"
"likert","yvav86p","5","Priming",6.91111111111111,3508,9,"Positive"
"likert","yvav86p","12","Priming",5.048,6327,5,"Positive"
"likert","yvav86p","15","Priming",6.97333333333333,7441,9,"Negative"
"likert","yvav86p","20","Priming",2.02222222222222,5419,9,"Negative"
"likert","yvav86p","11","Priming",4.952,4213,5,"Positive"
"likert","yvav86p","2","Priming",4.6,6173,7,"Positive"
"likert","yvav86p","17","Priming",3.19555555555556,6191,9,"Negative"
"likert","yvav86p","3","Priming",8.97333333333333,4455,9,"Positive"
"number","zb3nnws","i","Priming",3.064375,12468,10,""
"number","zb3nnws","e","Priming",7.913125,4271,10,""
"number","zb3nnws","h","Priming",2.096875,3614,10,""
"number","zb3nnws","f","Priming",2.040625,3678,10,""
"number","zb3nnws","c","Priming",5.021875,3328,10,""
"number","zb3nnws","d","Priming",8.925625,5525,10,""
"number","zb3nnws","g","Priming",4.020625,2449,10,""
"number","zb3nnws","b","Priming",7.958125,4040,10,""
"number","zb3nnws","a","Priming",6.000625,5792,10,""
"number","zb3nnws","j","Priming",9.960625,3084,10,""
"likert","zb3nnws","3","Priming",8.96888888888889,39551,9,"Positive"
"likert","zb3nnws","10","Priming",7.94666666666667,103807,9,"Positive"
"likert","zb3nnws","17","Priming",3.03111111111111,33628,9,"Negative"
"likert","zb3nnws","14","Priming",5.9960625,104183,5,"Positive"
"likert","zb3nnws","7","Priming",7.00428571428571,31871,7,"Positive"
"likert","zb3nnws","5","Priming",5.97578125,7143,7,"Positive"
"likert","zb3nnws","8","Priming",3.98720982142857,12220,7,"Positive"
"likert","zb3nnws","15","Priming",2.0520625,11553,5,"Negative"
"likert","zb3nnws","12","Priming",4.99863839285714,38106,7,"Positive"
"likert","zb3nnws","16","Priming",3.036,41531,5,"Negative"
"likert","zb3nnws","2","Priming",4.9400625,16684,5,"Positive"
"likert","zb3nnws","4","Priming",3.988,9138,5,"Positive"
"likert","zb3nnws","11","Priming",7.93777777777778,110799,9,"Positive"
"likert","zb3nnws","6","Priming",6.96888888888889,13318,9,"Positive"
"likert","zb3nnws","18","Priming",2.9320625,14004,5,"Negative"
"likert","zb3nnws","1","Priming",3.03111111111111,21696,9,"Positive"
"likert","zb3nnws","13","Priming",3.96444444444444,25821,9,"Positive"
"likert","zb3nnws","20","Priming",2.7640625,39769,5,"Negative"
"likert","zb3nnws","21","Priming",2.83863839285714,73671,7,"Negative"
"likert","zc8m7ms","16","No Priming",3.20285714285714,37824,7,"Negative"
"likert","zc8m7ms","21","No Priming",3.77714285714286,18018,7,"Negative"
"likert","zc8m7ms","5","No Priming",5.94584821428571,6566,7,"Positive"
"likert","zc8m7ms","9","No Priming",3.496,6532,5,"Positive"
"likert","zc8m7ms","11","No Priming",6.22857142857143,5930,7,"Positive"
"likert","zc8m7ms","15","No Priming",6.99111111111111,130007,9,"Negative"
"likert","zc8m7ms","6","No Priming",3.88,6986,5,"Positive"
"likert","zc8m7ms","2","No Priming",7.67555555555556,3424,9,"Positive"
"likert","zc8m7ms","14","No Priming",4.296,4403,5,"Positive"
"likert","zc8m7ms","17","No Priming",3.33777777777778,4562,9,"Negative"
"likert","zc8m7ms","3","No Priming",3.576125,4115,5,"Positive"
"likert","zc8m7ms","20","No Priming",0.562991071428572,78620,7,"Negative"
"likert","zc8m7ms","7","No Priming",4.312,7015,5,"Positive"
"likert","zc8m7ms","10","No Priming",7.51555555555556,5828,9,"Positive"
"likert","zc8m7ms","8","No Priming",5.8,2915,7,"Positive"
"likert","zc8m7ms","13","No Priming",5.98,1957,7,"Positive"
"likert","zc8m7ms","4","No Priming",4.720125,1981,5,"Positive"
"likert","zc8m7ms","12","No Priming",5.56888888888889,3505,9,"Positive"
"likert","zc8m7ms","1","No Priming",7.33777777777778,6089,9,"Positive"
"likert","zc8m7ms","19","No Priming",2.23555555555556,2398,9,"Negative"
"likert","zc8m7ms","18","No Priming",2.376125,2884,5,"Negative"
"number","zc8m7ms","f","No Priming",2.1025,2917,10,""
"number","zc8m7ms","a","No Priming",6.0175,2451,10,""
"number","zc8m7ms","h","No Priming",1.99,2087,10,""
"number","zc8m7ms","g","No Priming",4.07125,2397,10,""
"number","zc8m7ms","i","No Priming",3.0925,1905,10,""
"number","zc8m7ms","d","No Priming",8.8975,1886,10,""
"number","zc8m7ms","j","No Priming",9.955,2620,10,""
"number","zc8m7ms","e","No Priming",7.98625,1823,10,""
"number","zc8m7ms","b","No Priming",7.89625,2064,10,""
"number","zc8m7ms","c","No Priming",5.39875,1855,10,""
"likert","zd1jo0y","1","No Priming",2.93777777777778,35475,9,"Positive"
"likert","zd1jo0y","21","No Priming",2.89428571428571,27836,7,"Negative"
"likert","zd1jo0y","18","No Priming",4.81428571428571,12623,7,"Negative"
"likert","zd1jo0y","17","No Priming",0.96,11157,5,"Negative"
"likert","zd1jo0y","20","No Priming",0.871428571428571,42219,7,"Negative"
"likert","zd1jo0y","9","No Priming",3.93333333333333,18492,9,"Positive"
"likert","zd1jo0y","15","No Priming",6.96444444444444,11008,9,"Negative"
"likert","zd1jo0y","16","No Priming",2.032,12824,5,"Negative"
"likert","zd1jo0y","11","No Priming",7.97777777777778,23041,9,"Positive"
"likert","zd1jo0y","2","No Priming",6.94,12238,7,"Positive"
"likert","zd1jo0y","6","No Priming",4.96,21256,5,"Positive"
"likert","zd1jo0y","7","No Priming",7.42857142857143,15023,7,"Positive"
"likert","zd1jo0y","3","No Priming",4.984,8275,5,"Positive"
"likert","zd1jo0y","4","No Priming",4.92888888888889,10891,9,"Positive"
"likert","zd1jo0y","14","No Priming",6.216,16539,5,"Positive"
"likert","zd1jo0y","10","No Priming",5.752,9257,5,"Positive"
"likert","zd1jo0y","12","No Priming",6.99142857142857,6772,7,"Positive"
"likert","zd1jo0y","8","No Priming",3.93142857142857,23777,7,"Positive"
"likert","zd1jo0y","13","No Priming",4,6096,5,"Positive"
"likert","zd1jo0y","5","No Priming",6.96444444444444,8107,9,"Positive"
"likert","zd1jo0y","19","No Priming",5.01777777777778,16573,9,"Negative"
"number","zd1jo0y","i","No Priming",3.05875,10259,10,""
"number","zd1jo0y","f","No Priming",2.09125,3226,10,""
"number","zd1jo0y","g","No Priming",4.04875,13928,10,""
"number","zd1jo0y","a","No Priming",5.98375,8041,10,""
"number","zd1jo0y","b","No Priming",7.98625,1627,10,""
"number","zd1jo0y","d","No Priming",8.9425,2043,10,""
"number","zd1jo0y","h","No Priming",2.06875,4326,10,""
"number","zd1jo0y","e","No Priming",7.975,2530,10,""
"number","zd1jo0y","j","No Priming",9.89875,5276,10,""
"number","zd1jo0y","c","No Priming",4.9825,3055,10,""
"likert","zkmjysb","13","No Priming",4.024,26022,5,"Positive"
"likert","zkmjysb","4","No Priming",8.30666666666667,15562,9,"Positive"
"likert","zkmjysb","1","No Priming",4.04,12313,9,"Positive"
"likert","zkmjysb","11","No Priming",6.64,5759,7,"Positive"
"likert","zkmjysb","20","No Priming",3.02666666666667,6163,9,"Negative"
"likert","zkmjysb","14","No Priming",9.71111111111111,13398,9,"Positive"
"likert","zkmjysb","16","No Priming",1.976,11797,5,"Negative"
